1	38	0	-19.55	
2	89	4	5.575	
3	165	11	16.925	
4	121	7	35.85	
5	120	6	46.175	
6	128	8	64.15	
7	132	8	67.4	
8	147	9	61.425	
9	141	8	63	
10	121	6	65.525	
11	136	8	59.75	
12	122	7	58.9	
13	145	9	67.425	
14	131	7	57.6	
15	139	9	57.45	
16	147	9	57.95	
17	185	12	68.75	
18	126	7	56.1	
19	137	8	59.175	
20	153	9	60.625	
21	126	8	59.05	
22	150	9	68.3	
23	143	9	62.625	
24	134	8	59.625	
25	135	8	55.3	
26	121	7	53.975	
27	131	7	61.35	
28	130	7	55.825	
29	146	9	62.75	
30	151	9	57.125	
31	157	10	65.425	
32	131	8	59.4	
33	120	7	54.15	
34	132	7	63.375	
35	147	9	58.6	
36	152	9	60.525	
37	133	7	56.8	
38	135	7	54.5	
39	131	7	57.625	
40	115	7	55.45	
41	131	8	59.275	
42	135	7	55.675	
43	126	7	62.375	
44	141	8	62.55	
45	134	8	54.3	
46	139	8	61.975	
47	128	8	55.275	
48	135	8	55.275	
49	146	8	58.875	
50	132	8	55.125	
51	140	8	60.9	
52	144	8	61.35	
53	134	8	54.725	
54	133	8	62.325	
55	131	8	63.925	
56	149	10	60.675	
57	146	9	59.025	
58	121	6	53.55	
59	131	8	61.325	
60	130	8	66.55	
61	148	9	66.025	
62	145	9	64.425	
63	153	9	73.35	
64	113	6	50.3	
65	125	7	57.025	
66	123	6	60.525	
67	137	8	63.525	
68	166	11	73.9	
69	125	8	64.7	
70	141	8	58.825	
71	142	8	60.375	
72	159	10	59.475	
73	142	8	61.7	
74	125	7	54.45	
75	127	7	59.85	
76	141	9	66.375	
77	124	6	51.75	
78	129	7	60.2	
79	128	7	57.15	
80	133	8	60.85	
81	152	10	57.65	
82	148	9	61.05	
83	123	7	57.875	
84	154	9	71.425	
85	146	9	55.35	
86	135	8	56.5	
87	129	7	59.575	
88	145	9	58	
89	159	10	63.75	
90	127	7	54.675	
91	137	8	58.625	
92	147	9	57.325	
93	129	7	56.175	
94	127	7	56.825	
95	138	8	61.25	
96	158	10	60.075	
97	133	7	57.675	
98	140	9	67.275	
99	139	8	53	
100	139	9	60.15	
101	169	11	62.6	
102	145	9	62.55	
103	150	9	65.5	
104	137	7	56.9	
105	121	7	54.175	
106	125	7	64.15	
107	150	9	57.225	
108	120	6	61.475	
109	127	7	57.9	
110	118	7	55.225	
111	137	8	54.175	
112	131	8	68.425	
113	140	8	55.4	
114	142	9	59.925	
115	138	8	58	
116	143	9	58.175	
117	117	6	58.025	
118	148	9	55.225	
119	142	8	62.075	
120	128	7	60.525	
121	134	8	65.05	
122	136	8	56.6	
123	117	6	56.85	
124	148	9	63.525	
125	131	8	54.975	
126	125	7	54.475	
127	157	10	63.925	
128	140	8	60.175	
129	131	7	64.175	
130	155	10	69.95	
131	122	7	60.9	
132	132	7	58.725	
133	121	7	56.8	
134	144	8	57.7	
135	170	11	61.575	
136	129	8	63.325	
137	137	7	60.5	
138	148	10	53.575	
139	162	10	66.65	
140	124	7	59.725	
141	130	7	61.85	
142	141	8	55.9	
143	115	6	58.45	
144	137	8	59.75	
145	146	8	61.7	
146	139	8	63.125	
147	127	7	59.575	
148	135	8	58.65	
149	157	9	60.65	
150	126	7	58.425	
151	148	9	60.625	
152	113	6	59	
153	165	10	62.975	
154	133	8	59.725	
155	113	6	54.55	
156	142	9	62.75	
157	149	10	60.875	
158	140	9	61.525	
159	149	9	69.45	
160	108	5	56.975	
161	152	9	56.125	
162	127	7	51.425	
163	147	9	61.5	
164	147	9	58.45	
165	150	9	58.475	
166	143	9	58.8	
167	126	7	51.725	
168	118	6	63.375	
169	119	6	55.725	
170	129	7	63.4	
171	137	8	58.15	
172	134	7	62.625	
173	138	8	59.4	
174	139	8	60.5	
175	163	10	59.3	
176	130	7	59.85	
177	131	8	58.95	
178	130	7	55.925	
179	134	8	58.5	
180	131	8	58.225	
181	144	9	62.075	
182	134	8	66.125	
183	151	9	61.475	
184	136	8	61.15	
185	139	8	61.65	
186	123	7	52.425	
187	146	9	68.775	
188	118	6	64.2	
189	120	7	59.925	
190	129	7	61.6	
191	118	7	58.525	
192	157	10	61.4	
193	155	10	55.35	
194	159	10	65.825	
195	158	10	59.225	
196	164	10	57.5	
197	122	7	57.75	
198	118	7	50.025	
199	131	8	62.45	
200	140	8	55.85	
201	158	10	63.675	
202	130	7	58.875	
203	137	8	61.35	
204	137	8	62.325	
205	141	8	55.95	
206	144	9	57.725	
207	161	10	62.475	
208	128	7	61.275	
209	136	8	60.075	
210	124	7	58.525	
211	140	8	50.05	
212	140	8	58.05	
213	148	9	66.55	
214	142	9	62.1	
215	117	6	58.7	
216	137	8	58.6	
217	133	7	55.675	
218	145	9	65.575	
219	131	7	63.95	
220	127	7	62.125	
221	138	8	62.6	
222	125	7	55.525	
223	141	8	59.65	
224	150	9	67.4	
225	129	7	59.6	
226	137	8	57.125	
227	127	7	60.8	
228	135	9	63.6	
229	135	8	66.4	
230	121	7	58.525	
231	189	13	66.35	
232	162	10	66.45	
233	129	7	53.625	
234	128	7	56.8	
235	172	11	70.05	
236	122	7	56.275	
237	147	9	65.2	
238	139	8	57.85	
239	158	10	67.95	
240	159	10	62.05	
241	147	9	58.925	
242	176	12	65.15	
243	140	8	60.3	
244	113	6	51.525	
245	151	10	54.575	
246	131	7	61.075	
247	126	7	57.35	
248	139	8	58.275	
249	137	8	58	
250	153	9	65.1	
251	122	7	60.4	
252	136	8	62.975	
253	143	8	59.15	
254	130	8	63.575	
255	143	8	60	
256	128	7	57.475	
257	150	9	63.1	
258	140	8	62.725	
259	157	10	57.75	
260	125	6	60.875	
261	138	9	61.975	
262	127	8	62.575	
263	160	11	58.05	
264	124	7	58.525	
265	132	8	53.5	
266	162	11	61.225	
267	133	7	55.875	
268	119	6	57.075	
269	149	9	65.175	
270	126	8	59.475	
271	134	8	61.05	
272	122	6	55.95	
273	140	8	54.8	
274	155	10	67.925	
275	148	9	69.125	
276	135	8	61.95	
277	147	8	58.525	
278	123	7	62.175	
279	135	9	63.5	
280	125	7	60.775	
281	131	7	59.175	
282	118	7	54.225	
