1	42	42	3.25	
2	48	48	15.1	
3	54	54	30.825	
4	51	51	36.55	
5	59	59	43.85	
6	61	61	47.85	
7	77	77	50.85	
8	72	72	54.025	
9	75	75	55.85	
10	78	78	58.575	
11	74	74	61	
12	82	82	61.675	
13	78	78	62.975	
14	77	77	62	
15	93	93	66.25	
16	79	79	65.975	
17	87	87	64.4	
18	85	85	69	
19	84	84	67.2	
20	79	79	66.2	
21	86	86	68.75	
22	89	89	69.175	
23	86	86	71.75	
24	90	90	68.275	
25	91	91	74.4	
26	91	91	72.8	
27	89	89	72.7	
28	86	86	73.725	
29	91	91	74.875	
30	86	86	73.875	
31	85	85	72.775	
32	90	90	76.025	
33	87	87	74.675	
34	89	89	75.125	
35	88	88	72.525	
36	97	97	75.25	
37	95	95	74.575	
38	94	94	74.15	
39	91	91	75.85	
40	95	95	78	
41	88	88	75.25	
42	88	88	77.525	
43	104	104	74.5	
44	97	97	74.85	
45	88	88	74.525	
46	90	90	75.275	
47	89	89	75.975	
48	92	92	74.1	
49	91	91	77.4	
50	94	94	73.8	
51	90	90	77.325	
52	90	90	75.825	
53	98	98	76.725	
54	89	89	77.8	
55	98	98	78.75	
56	90	90	77.775	
57	91	91	76.9	
58	94	94	79.2	
59	94	94	79.7	
60	92	92	80.2	
61	91	91	79.025	
62	93	93	77.325	
63	93	93	78.425	
64	91	91	79.55	
65	95	95	78.375	
66	96	96	78.825	
67	95	95	78.65	
68	93	93	79.475	
69	97	97	81.85	
70	97	97	79.525	
71	97	97	80.175	
72	95	95	81.875	
73	96	96	78.05	
74	94	94	79.6	
75	90	90	79.8	
76	95	95	78.65	
77	95	95	79.3	
78	96	96	78.35	
79	92	92	78.925	
80	93	93	78.1	
81	92	92	78.1	
82	102	102	80.95	
83	93	93	80.05	
84	98	98	77	
85	92	92	78.575	
86	97	97	79.075	
87	98	98	81.1	
88	95	95	78.7	
89	93	93	79.675	
90	95	95	78.85	
91	92	92	79.475	
92	99	99	79.9	
93	95	95	80.85	
94	91	91	78.3	
95	95	95	80	
96	96	96	82.275	
97	97	97	82.425	
98	94	94	81.95	
99	96	96	80.675	
100	93	93	79.825	
101	96	96	79.825	
102	93	93	80.65	
103	102	102	80.65	
104	95	95	79.525	
105	105	105	83.35	
106	93	93	81	
107	93	93	81.925	
108	92	92	79.65	
109	94	94	79.8	
110	93	93	78.1	
111	96	96	80.7	
112	96	96	82.025	
113	99	99	80.225	
114	94	94	80.225	
115	101	101	82.25	
116	96	96	81.1	
117	97	97	82.575	
118	97	97	81.525	
119	98	98	81.675	
120	101	101	80.45	
121	104	104	81.15	
122	96	96	81.975	
123	96	96	83.35	
124	99	99	82.475	
125	94	94	81.325	
126	94	94	82.825	
127	97	97	80.55	
128	96	96	81.075	
129	99	99	81.3	
130	91	91	78.9	
131	96	96	79.825	
132	96	96	83.25	
133	94	94	80.3	
134	99	99	83.075	
135	96	96	81.65	
136	95	95	82.025	
137	99	99	83.5	
138	97	97	81.275	
139	101	101	81.15	
140	103	103	82.175	
141	95	95	82.475	
142	97	97	79.225	
143	101	101	82.875	
144	99	99	80.625	
145	103	103	82.3	
146	96	96	81.075	
147	95	95	80.925	
148	95	95	83.125	
149	101	101	81.9	
150	94	94	82.15	
151	96	96	82.9	
152	93	93	80.275	
153	98	98	79.25	
154	94	94	80.525	
155	98	98	83.225	
156	100	100	81.4	
157	100	100	83.45	
158	101	101	83.475	
159	103	103	80.7	
160	98	98	82.775	
161	99	99	84.3	
162	96	96	82.15	
163	97	97	82.85	
164	96	96	82.375	
165	97	97	82.225	
166	103	103	81.875	
167	97	97	82.775	
168	98	98	83.875	
169	94	94	82.675	
170	100	100	81.8	
171	99	99	82.35	
172	95	95	81.95	
173	99	99	81.375	
174	97	97	82.4	
175	102	102	82.9	
176	101	101	83.2	
177	97	97	83.075	
178	96	96	82.075	
179	99	99	83.675	
