1	60	0	-12.08	
2	78	0	17.04	
3	91	0	26.52	
4	95	0	39.52	
5	92	0	39.68	
6	113	0	57.36	
7	127	0	59.4	
8	116	0	72.72	
9	105	0	69.8	
10	181	2	70.16	
11	136	0	67.2	
12	156	1	70.92	
13	149	1	72.04	
14	120	0	74.28	
15	121	0	72	
16	116	0	71.16	
17	167	2	72.88	
18	131	0	71.64	
19	115	0	72.32	
20	130	1	67.88	
21	130	0	77.28	
22	124	0	75.56	
23	134	0	70.44	
24	127	1	73.92	
25	161	1	72	
26	133	0	78.92	
27	115	0	75.48	
28	117	0	72.84	
29	133	1	76.72	
30	170	2	74.32	
31	151	1	73.88	
32	196	2	82.16	
33	165	2	77.44	
34	162	2	98.92	
35	178	2	96.52	
36	161	2	101.48	
37	185	2	107.8	
38	200	3	105.84	
39	181	3	105.84	
40	176	2	98.76	
41	178	2	103.88	
42	191	2	101.28	
43	187	2	101.52	
44	175	2	103.8	
45	195	3	100.24	
46	154	1	104.32	
47	178	2	98.84	
48	190	3	96.6	
49	187	3	108.4	
50	189	3	107.12	
51	189	2	98.96	
52	178	2	99.64	
53	178	2	102.24	
54	189	3	107.88	
55	158	1	97.52	
56	187	2	107.28	
57	207	3	106.56	
58	198	3	105.68	
59	194	3	111	
60	202	3	110.72	
61	169	2	102.48	
62	154	1	98.4	
63	173	2	112.32	
64	178	2	105.88	
65	192	3	119.32	
66	156	1	97.72	
67	191	3	105.6	
68	158	1	94.72	
69	194	3	102.16	
70	166	2	106.12	
71	152	1	98.72	
72	184	2	106.36	
73	175	2	105.48	
74	166	1	103.2	
75	159	2	99.56	
76	179	2	103.52	
77	164	1	95.56	
78	228	4	101.32	
79	202	3	107.24	
80	168	2	106.92	
81	176	2	107.52	
82	184	2	106.44	
83	174	2	112.52	
84	164	2	99.88	
85	162	1	102.52	
86	171	1	99.48	
87	178	2	104.24	
88	187	2	105.24	
89	152	1	101.08	
90	160	1	97.2	
91	190	2	108.76	
92	185	3	105.84	
93	177	2	98.68	
94	176	2	101.36	
95	175	2	106.32	
96	184	2	106.92	
97	172	2	102.88	
98	197	3	102.44	
99	209	3	103.88	
100	155	1	95.96	
101	173	2	108.72	
102	181	2	99.96	
103	186	2	106.32	
104	180	2	101.52	
105	172	2	104.8	
106	177	2	107.32	
107	161	1	108.44	
108	188	2	105.28	
109	170	2	109.64	
110	191	3	104.84	
111	166	2	100.6	
112	186	2	114.92	
113	163	2	102.36	
114	154	1	107.8	
115	161	1	104.56	
116	180	2	104.4	
117	181	2	102.6	
118	164	2	103.6	
119	155	1	104.36	
120	171	2	104.32	
121	170	2	103.28	
122	191	2	112.04	
123	159	1	98.56	
124	181	2	102.88	
125	151	1	101.72	
126	173	2	102.64	
127	152	1	95.12	
128	207	3	117.16	
129	177	2	100.76	
130	194	3	104.76	
131	164	1	107.6	
132	171	2	103.92	
133	157	1	96.6	
