1	14	14	2.125	
2	39	39	7.75	
3	57	57	21.025	
4	56	56	30.075	
5	66	66	35.975	
6	57	57	41.875	
7	61	61	43.575	
8	54	54	42.9	
9	62	62	45.6	
10	61	61	47.975	
11	69	69	48.975	
12	60	60	49.375	
13	69	69	51.925	
14	67	67	50.875	
15	67	67	52.2	
16	72	72	51.625	
17	62	62	52.85	
18	70	70	55.825	
19	71	71	55.275	
20	72	72	53.6	
21	67	67	55.6	
22	75	75	56.55	
23	68	68	55.75	
24	66	66	56.375	
25	75	75	55.85	
26	73	73	56.65	
27	75	75	57.175	
28	79	79	57.025	
29	72	72	58.25	
30	69	69	55.75	
31	73	73	56.125	
32	78	78	56.575	
33	70	70	58.2	
34	77	77	58.125	
35	72	72	56.95	
36	80	80	59.95	
37	76	76	59.725	
38	75	75	62.575	
39	72	72	59.9	
40	78	78	61.35	
41	71	71	59.825	
42	75	75	61.225	
43	82	82	61.05	
44	73	73	61	
45	83	83	61.325	
46	84	84	63.825	
47	73	73	61.5	
48	83	83	62.825	
49	88	88	65.475	
50	80	80	63.375	
51	76	76	62.4	
52	79	79	62.95	
53	83	83	64.025	
54	79	79	62.95	
55	78	78	63.225	
56	80	80	64.475	
57	79	79	65.425	
58	79	79	65.575	
59	78	78	63.875	
60	74	74	63.25	
61	72	72	62.85	
62	80	80	64.25	
63	77	77	64.2	
64	80	80	65.275	
65	88	88	64.225	
66	80	80	63.15	
67	77	77	64.7	
68	77	77	62.75	
69	80	80	65.85	
70	77	77	63.9	
71	79	79	62.925	
72	88	88	66.325	
73	81	81	64.9	
74	84	84	65.875	
75	83	83	67.675	
76	77	77	64.675	
77	81	81	67.95	
78	83	83	68.25	
79	84	84	67.25	
80	90	90	69.525	
81	83	83	66.375	
82	79	79	67.075	
83	95	95	70.325	
84	83	83	68.35	
85	87	87	68.725	
86	86	86	66.2	
87	80	80	66.375	
88	80	80	65.5	
89	84	84	67.825	
90	83	83	68.775	
91	82	82	68.375	
92	86	86	68.35	
93	83	83	67.375	
94	87	87	67.5	
95	86	86	69.15	
96	84	84	67.625	
97	80	80	65.575	
98	81	81	68.3	
99	84	84	66.95	
100	79	79	65.45	
101	82	82	65.975	
102	84	84	66.425	
103	84	84	70.1	
104	83	83	68.775	
105	83	83	67.75	
106	85	85	68.7	
107	88	88	67.85	
108	81	81	67.85	
109	81	81	68.5	
110	82	82	68.175	
111	76	76	66.85	
112	84	84	69.325	
113	86	86	67.3	
114	79	79	66.175	
115	82	82	68.325	
116	87	87	69.05	
117	83	83	67.5	
118	83	83	67.1	
119	86	86	68.45	
120	84	84	64.175	
121	82	82	66.475	
122	83	83	67.725	
123	81	81	69.6	
124	80	80	68.175	
125	85	85	68.95	
126	85	85	70.525	
127	77	77	68.125	
128	84	84	68.875	
129	82	82	69.65	
130	87	87	69.5	
131	81	81	66.85	
132	89	89	70.75	
133	80	80	67.05	
134	88	88	69.65	
135	88	88	69.35	
136	85	85	69.75	
137	82	82	69.225	
138	91	91	69.875	
139	83	83	68.275	
140	82	82	70.25	
141	83	83	68.65	
142	81	81	66.875	
143	87	87	69.4	
144	79	79	68.175	
145	86	86	70.825	
146	82	82	69.725	
147	83	83	68.85	
148	87	87	71.375	
149	81	81	68.625	
150	86	86	67.4	
151	87	87	67.45	
152	83	83	69.8	
153	81	81	68.575	
154	94	94	68.675	
155	85	85	69.575	
156	81	81	67.95	
157	84	84	69.675	
158	84	84	68.15	
159	84	84	70	
160	81	81	68.825	
161	85	85	69.975	
162	83	83	68	
163	80	80	68.775	
164	82	82	66.3	
165	87	87	67.775	
166	85	85	70.275	
167	86	86	67.325	
168	84	84	67.2	
169	83	83	67.7	
170	85	85	67.625	
171	85	85	67.55	
172	83	83	66.6	
173	87	87	66.325	
174	84	84	69.775	
175	83	83	68.425	
176	84	84	70.3	
177	93	93	69.15	
178	85	85	69.275	
179	85	85	71.05	
180	100	100	71.425	
181	88	88	72	
182	84	84	71.125	
183	88	88	70.75	
184	83	83	70.975	
185	80	80	68.525	
186	81	81	68.475	
187	88	88	69.7	
188	84	84	70.9	
189	84	84	70.025	
190	82	82	69.15	
191	88	88	69.6	
192	84	84	70.475	
193	78	78	68.6	
194	86	86	70.975	
