1	27	27	5.575	
2	48	48	16.775	
3	55	55	22.475	
4	54	54	25.325	
5	58	58	25.475	
6	58	58	28.35	
7	65	65	30.525	
8	58	58	30.525	
9	58	58	32.5	
10	65	65	36.35	
11	62	62	37.175	
12	67	67	39.175	
13	67	67	39.65	
14	66	66	40.875	
15	63	63	39.025	
16	64	64	41.475	
17	67	67	40.2	
18	68	68	40.675	
19	70	70	40.975	
20	67	67	42.8	
21	71	71	43.325	
22	72	72	42.275	
23	71	71	46.225	
24	79	79	45.675	
25	74	74	44.6	
26	74	74	44.825	
27	78	78	44.425	
28	79	79	47.6	
29	69	69	45.525	
30	79	79	46.1	
31	77	77	47.8	
32	81	81	47.875	
33	77	77	49.05	
34	75	75	48.5	
35	72	72	47.2	
36	77	77	47.6	
37	74	74	48.65	
38	81	81	49.525	
39	82	82	48.85	
40	77	77	49.85	
41	79	79	47.225	
42	77	77	49.1	
43	81	81	48.725	
44	75	75	50.525	
45	78	78	50.125	
46	78	78	49.35	
47	74	74	52.125	
48	83	83	51.4	
49	81	81	52.35	
50	79	79	53.025	
51	77	77	51.6	
52	83	83	53.275	
53	80	80	52.975	
54	82	82	53.125	
55	84	84	52.325	
56	85	85	53.75	
57	89	89	56.075	
58	85	85	53.575	
59	78	78	52.45	
60	83	83	53.4	
61	85	85	53.125	
62	78	78	55.65	
63	82	82	52.875	
64	83	83	53.825	
65	81	81	55	
66	83	83	52.525	
67	79	79	53.95	
68	80	80	53.95	
69	82	82	54.65	
70	84	84	53.5	
71	77	77	51.775	
72	80	80	53.475	
73	85	85	54.975	
74	83	83	52.7	
75	84	84	54.8	
76	85	85	54.075	
77	84	84	52.6	
78	82	82	56.15	
79	80	80	54.8	
